"K_basis_1","K_basis_2","K_basis_3","K_basis_4","K_basis_5","K_basis_6","K_basis_7","K_basis_8","K_basis_9","K_basis_10","K_basis_11","K_basis_12","K_basis_13","K_basis_14","K_basis_15"
-1.598507,-0.01238901,0.01843645,-0.01850119,-0.002335684,0.002358359,0.005270377,-0.002575649,0.0002056168,-8.782374e-06,0.0006555029,0.0003608904,-2.979669e-05,-5.18071e-05,-0.0001681534
-1.634635,-0.007870236,0.01830741,-0.01837313,-0.001715935,0.002134334,0.005222628,-0.00260602,0.0002092133,8.084452e-05,0.0006371515,0.0003900254,-6.199682e-05,-8.756956e-05,-0.0001688316
-1.669751,-0.002883399,0.017732,-0.01816091,-0.001150221,0.001932424,0.005047737,-0.002599567,0.0002092454,0.0001806194,0.0006194394,0.0004016598,-8.783153e-05,-0.000120327,-0.0001649392
-1.703709,0.002168949,0.01672922,-0.01773972,-0.0005385186,0.001833346,0.004761301,-0.002554843,0.0002150192,0.0003008785,0.0006008575,0.000397771,-0.0001052242,-0.000150762,-0.0001567126
-1.735266,0.00731259,0.01534128,-0.01721379,-2.249761e-05,0.001795625,0.004363965,-0.002454608,0.0002398477,0.0004249009,0.0005845287,0.0003700784,-0.0001146349,-0.0001759962,-0.0001426412
-1.764036,0.01207942,0.0136544,-0.01643382,0.0005351539,0.001870131,0.003887853,-0.00229795,0.0002846795,0.0005605756,0.0005668096,0.0003250942,-0.0001143915,-0.0001963671,-0.000122649
-1.788162,0.01647101,0.01173182,-0.01556984,0.0009694281,0.001968571,0.003360113,-0.002081998,0.0003559406,0.0006872717,0.0005504927,0.0002591459,-0.0001072863,-0.0002105545,-9.8982e-05
-1.807024,0.02010307,0.009636744,-0.01448714,0.001452253,0.002114288,0.00288245,-0.001833248,0.000453226,0.0008189764,0.0005340936,0.0001799534,-8.942912e-05,-0.0002191192,-7.329329e-05
-1.808704,0.02146253,0.007094474,-0.01312943,0.001697753,0.002161298,0.002432539,-0.001527445,0.0005657706,0.0009253607,0.0004845468,8.616541e-05,-4.593019e-05,-0.0002160047,-5.491942e-05
-1.80802,0.02167742,0.004922029,-0.0115534,0.002037613,0.002219885,0.00194175,-0.001215901,0.0006454398,0.001003699,0.0004271791,4.247953e-06,-2.405141e-06,-0.0002076349,-3.641516e-05
-1.804392,0.02114027,0.003095739,-0.01012292,0.002225167,0.002167672,0.001443249,-0.0009154588,0.0006943801,0.001030772,0.0003697438,-6.933385e-05,3.34902e-05,-0.0001919247,-1.909077e-05
-1.798709,0.01981528,0.001566921,-0.008624045,0.002467933,0.002099648,0.001008597,-0.0006632947,0.0007160281,0.001025909,0.0003072273,-0.0001285366,6.683711e-05,-0.0001724212,-4.991553e-06
-1.790681,0.01804138,0.0002993668,-0.007372425,0.002523159,0.001906104,0.0006106189,-0.0004483319,0.0007106296,0.0009695879,0.000245993,-0.0001756765,8.829186e-05,-0.0001484554,5.988136e-06
-1.781294,0.01582812,-0.0008012259,-0.006081513,0.002626151,0.001714871,0.0003071073,-0.0003010107,0.0006874732,0.0008872899,0.0001782816,-0.0002076232,0.0001073482,-0.0001230383,1.266937e-05
-1.770583,0.01346741,-0.001761786,-0.00503646,0.002556519,0.00141688,4.568309e-05,-0.000195363,0.0006452691,0.0007645103,0.0001135835,-0.0002269468,0.0001139151,-9.563018e-05,1.618384e-05
-1.759489,0.01101809,-0.002679532,-0.003914645,0.002565288,0.001147169,-0.0001223939,-0.0001596155,0.0005946527,0.0006270381,4.735737e-05,-0.0002324343,0.0001179496,-6.798566e-05,1.638057e-05
-1.748189,0.0086834,-0.00357153,-0.00295237,0.002467238,0.0007832054,-0.0002627441,-0.0001508575,0.0005306793,0.0004647471,-1.11337e-05,-0.0002264552,0.0001098601,-3.913916e-05,1.477939e-05
-1.737528,0.006523105,-0.004500128,-0.001913229,0.002443208,0.0004053616,-0.0003414739,-0.000178276,0.0004599688,0.0002969342,-6.126261e-05,-0.000208786,9.735593e-05,-8.835303e-06,1.196969e-05
-1.727594,0.004668341,-0.005495346,-0.001032781,0.002327256,-0.000101675,-0.0003927232,-0.000207087,0.0003735744,0.0001194655,-9.350427e-05,-0.0001795767,7.467937e-05,2.739724e-05,1.111071e-05
-0.0007431218,-0.001325246,0.0002784624,0.001150333,0.0001948719,-0.0001081597,-0.0002018789,0.0001033568,-4.317918e-05,-5.309952e-05,-3.694242e-05,2.573172e-06,9.711007e-06,1.879034e-05,-2.702083e-07
-0.001262253,-0.003303691,0.0001900895,0.00261458,0.0005956106,-0.0005390495,-0.0002605646,0.0002558295,-7.454322e-05,-0.0001163219,-6.574824e-05,-2.877638e-05,3.461369e-05,5.009418e-05,-6.219756e-06
-0.0006240881,-0.005174318,-0.0001535377,0.003978585,0.00102958,-0.001007052,-0.0002050164,0.0003802768,-9.423524e-05,-0.0001653838,-8.4287e-05,-6.293193e-05,6.227667e-05,8.408822e-05,-1.336711e-05
0.0008525531,-0.006983195,-0.0005389822,0.005197481,0.001317471,-0.001537224,-0.0001902171,0.000517879,-0.0001195805,-0.0002204901,-9.94039e-05,-9.404823e-05,8.060858e-05,0.0001173348,-2.032671e-05
0.002428539,-0.008766058,-0.0010656,0.006467665,0.001686743,-0.002009643,-0.0001279178,0.0006289695,-0.0001349813,-0.0002576686,-0.0001165309,-0.0001258902,0.0001044301,0.000147187,-2.883839e-05
0.003873721,-0.01036314,-0.001600768,0.007579493,0.001897546,-0.002484937,-0.0001441645,0.0007586242,-0.0001512984,-0.0002980248,-0.0001303005,-0.0001559984,0.0001182079,0.00017375,-3.529028e-05
0.004643865,-0.01188158,-0.002295943,0.008790189,0.00219954,-0.002859319,-0.0001302545,0.0008629484,-0.0001528192,-0.0003173253,-0.0001431303,-0.0001865868,0.0001360265,0.0001961355,-4.167067e-05
0.004669407,-0.01308206,-0.003015378,0.009841386,0.002329381,-0.003200945,-0.0002122701,0.0009878379,-0.0001492747,-0.0003414246,-0.0001476814,-0.0002155769,0.0001411669,0.000214971,-4.41685e-05
0.003513351,-0.01415848,-0.003926136,0.01095042,0.002518092,-0.003442547,-0.0002663085,0.001088405,-0.0001263836,-0.0003451487,-0.0001457704,-0.0002452255,0.0001471077,0.0002288041,-4.589804e-05
0.001065024,-0.01485415,-0.00483896,0.01188358,0.0025081,-0.003641792,-0.0004300334,0.001213314,-9.895556e-05,-0.0003554926,-0.0001343873,-0.0002709998,0.0001384601,0.0002403083,-4.187632e-05
-0.003289726,-0.01548261,-0.005888696,0.01274166,0.002490741,-0.00379451,-0.0005738274,0.001326306,-5.544575e-05,-0.0003509917,-0.0001149866,-0.000299263,0.0001292922,0.0002467541,-3.736614e-05
-0.00907819,-0.01581793,-0.00696206,0.01354725,0.0023328,-0.003887476,-0.0008693678,0.00147377,-1.189832e-05,-0.0003578862,-9.197111e-05,-0.0003233655,0.0001077355,0.000250518,-2.773317e-05
-0.02736109,-0.0145976,-0.008056569,0.01396841,0.002151584,-0.003754166,-0.001108204,0.001537115,7.600733e-05,-0.0003313037,-4.300253e-05,-0.0003444174,7.288693e-05,0.0002365632,-1.705969e-05
-0.04770479,-0.01268877,-0.009162052,0.01399396,0.001751986,-0.003579257,-0.001318942,0.001566062,0.000185638,-0.0003271129,1.507867e-05,-0.0003700257,2.418679e-05,0.0002181579,-5.052467e-06
-0.0687737,-0.01059571,-0.01050225,0.01407281,0.001492552,-0.003361959,-0.001397066,0.001531583,0.0003069647,-0.0002873577,6.521346e-05,-0.0003913336,-1.448241e-05,0.0001950413,1.290995e-06
-0.09102816,-0.008149037,-0.01175296,0.01400295,0.001175113,-0.003142601,-0.001473052,0.001482367,0.0004298533,-0.0002711489,0.0001166994,-0.0004121596,-5.794092e-05,0.0001697938,8.413857e-06
-0.1143262,-0.005676278,-0.01310637,0.0139518,0.0009818608,-0.002932569,-0.001444081,0.001403941,0.0005513956,-0.0002298539,0.0001547943,-0.0004297387,-8.989147e-05,0.000142866,1.140616e-05
-0.1386202,-0.002994439,-0.01433834,0.0137306,0.000721787,-0.002756453,-0.001409731,0.001312103,0.0006666237,-0.0002028769,0.0001917917,-0.0004443411,-0.0001220847,0.0001136982,1.052168e-05
-0.1639377,-0.000381898,-0.01557758,0.01350949,0.0005755584,-0.002608315,-0.001301305,0.001200018,0.0007693903,-0.0001638173,0.0002169573,-0.0004564745,-0.0001494428,8.762955e-05,1.261481e-05
-0.190102,0.002319068,-0.01664981,0.01313686,0.0003612093,-0.002497463,-0.001172513,0.00108262,0.0008673057,-0.0001403898,0.0002378652,-0.0004629825,-0.0001788431,6.154459e-05,1.14128e-05
-0.2172744,0.004871937,-0.01767233,0.01272695,0.0002216855,-0.002409356,-0.0009851559,0.0009543333,0.0009551565,-9.865862e-05,0.0002464995,-0.0004655597,-0.0001954173,3.751999e-05,4.977908e-06
-0.2452131,0.007420652,-0.01850252,0.01218812,1.810692e-05,-0.00234519,-0.0007950144,0.000821843,0.001037936,-8.622036e-05,0.0002540895,-0.0004665673,-0.0002173926,9.920423e-06,3.234803e-06
-0.2740795,0.009734683,-0.01920172,0.01161416,-0.0001167334,-0.002310267,-0.0005633321,0.0006932804,0.001101375,-5.600407e-05,0.0002497181,-0.0004651337,-0.0002301412,-9.330405e-06,-9.39963e-07
-0.3035814,0.0119384,-0.01968128,0.01093457,-0.0003025245,-0.002284541,-0.0003285247,0.0005554582,0.001164724,-4.99343e-05,0.0002489871,-0.0004567189,-0.0002434294,-3.047636e-05,-5.16618e-06
-0.3338906,0.01383993,-0.0200065,0.01022802,-0.0004450597,-0.002270947,-6.993942e-05,0.0004414822,0.001211701,-3.132522e-05,0.0002280819,-0.000451056,-0.0002535453,-4.501589e-05,-7.218045e-06
-0.3647218,0.01554665,-0.02009427,0.009451654,-0.0006204404,-0.002244634,0.0001852217,0.0003184812,0.001263636,-2.825483e-05,0.0002285447,-0.0004354864,-0.0002629179,-6.153985e-05,-1.838097e-05
-0.3961708,0.01689702,-0.02001556,0.008657007,-0.0007525221,-0.002232478,0.0004278245,0.0002312801,0.001294677,-2.298481e-05,0.0002006328,-0.000434912,-0.0002652334,-6.98318e-05,-9.792476e-06
-0.4279961,0.01796893,-0.01968345,0.007818418,-0.0009001591,-0.002197349,0.0006535483,0.0001220513,0.001316086,-3.367286e-05,0.0002159169,-0.0004072172,-0.0002702672,-8.366269e-05,-3.10153e-05
-0.4602844,0.01866462,-0.01921006,0.006982178,-0.00100928,-0.002177861,0.0008601393,7.343315e-05,0.001330049,-2.836461e-05,0.0001677459,-0.0004091915,-0.0002689341,-7.885237e-05,-6.025065e-06
-0.4928619,0.01904798,-0.018508,0.006148773,-0.001118901,-0.002065462,0.001045395,-3.48048e-05,0.001339197,-4.388618e-05,0.0002229325,-0.0003641785,-0.0002710635,-8.99201e-05,-4.495258e-05
-0.5257795,0.01905015,-0.01767667,0.005287377,-0.001207798,-0.002047365,0.001166862,-2.228029e-05,0.001320101,-4.573847e-05,0.0001369187,-0.0003946124,-0.000266403,-7.765981e-05,8.251903e-06
-0.5589978,0.01871494,-0.01660027,0.004486391,-0.001247119,-0.001850763,0.00129366,-0.0001549985,0.001298838,-6.296833e-05,0.0002574714,-0.0003012613,-0.0002499254,-9.130078e-05,-6.946763e-05
-0.5924831,0.01802997,-0.01548377,0.003658454,-0.001273516,-0.001818201,0.001299273,-7.740046e-05,0.001254924,-5.884848e-05,0.0001230049,-0.0003636422,-0.0002779914,-7.29276e-05,2.926866e-05
-0.6264207,0.01708623,-0.01406221,0.002762055,-0.001347373,-0.001633719,0.001314894,-0.0001441402,0.001161448,-9.650585e-05,0.0001728472,-0.0003167906,-0.0001807906,-5.238613e-05,-9.070363e-06
-0.6602794,0.01561904,-0.01273898,0.002370099,-0.001084122,-0.00120729,0.001352046,-0.0004215058,0.001184288,-8.624332e-05,0.0004807555,-5.895248e-05,-0.0003141624,-8.63381e-05,-0.0001986799
-0.6946132,0.01425745,-0.01112195,0.001411129,-0.001074571,-0.001306864,0.001141478,-3.608532e-05,0.0009665764,-8.825283e-05,1.039948e-05,-0.0003874979,-0.0001500523,-1.69895e-05,0.0001339658
-0.7261239,0.01237582,-0.009576772,0.001427909,-0.0006267951,-0.0006725387,0.001061376,-0.0003964567,0.0009431854,-9.755197e-05,0.0004259151,-1.796611e-05,-0.000211139,-5.407794e-05,-0.0001756455
-0.752208,0.01023099,-0.007987786,0.00154856,-2.712943e-05,-0.0006244548,0.0007673629,-8.834026e-05,0.0007779057,-7.022837e-05,0.0001958839,-0.0001490904,-0.0001959925,-4.050282e-05,-1.10024e-05
-0.781572,0.007867617,-0.00615061,0.001459583,0.0004594585,-0.0003712708,0.0004956423,1.933043e-05,0.0005890932,-7.486622e-05,0.0001807297,-0.0001373732,-6.872968e-05,-4.227733e-05,-1.441275e-05
-0.8101218,0.005252442,-0.004516745,0.001440414,0.0009330478,-0.0002225516,0.000207329,8.723842e-05,0.0004603297,-5.631609e-05,0.0001887477,-5.325597e-05,-0.0001001617,-3.199045e-05,-4.071896e-05
-0.8387582,0.002645315,-0.002764637,0.001234665,0.001306211,-7.91455e-05,-0.0001021963,0.0002220569,0.0002768554,-5.035237e-05,0.0001528644,-4.105182e-05,-3.699133e-05,-2.559556e-05,-2.267125e-05
-0.8670859,-3.214003e-05,-0.001078647,0.001100076,0.001701636,6.341222e-05,-0.0004124394,0.0003222112,0.0001155854,-3.619466e-05,0.0001496021,1.404259e-05,-1.822195e-05,-1.952921e-05,-3.30006e-05
-0.8954062,-0.0026963,0.0006045382,0.000949227,0.002091995,0.0001962156,-0.0007243499,0.0004293359,-4.631534e-05,-2.157883e-05,0.00013474,6.070515e-05,2.014206e-06,-1.205342e-05,-3.599547e-05
-0.9239989,-0.005276781,0.002338534,0.0007360761,0.002464036,0.0003375225,-0.001024027,0.0005502458,-0.0002254983,-1.590198e-05,0.0001114835,8.240861e-05,6.175629e-05,-5.669746e-06,-2.65439e-05
-0.9524852,-0.007834464,0.003948315,0.0006637566,0.002920071,0.0004578462,-0.001304583,0.0006251118,-0.0003536503,2.930666e-06,9.966415e-05,0.0001512554,3.412624e-05,8.111149e-06,-4.057653e-05
-0.9817373,-0.01013958,0.005737892,0.0005531903,0.003405353,0.000704754,-0.00155221,0.0007014692,-0.0005316457,-1.030898e-06,0.0001088232,0.0001813591,0.000152018,6.867672e-06,-6.013593e-05
-1.00774,-0.01219431,0.007277767,0.0006089414,0.003987923,0.0007141459,-0.001830353,0.001001817,-0.0006953657,2.602144e-05,-0.0001468648,4.003715e-05,0.0001707117,2.909379e-05,0.0001140137
-1.03939,-0.01403296,0.008809871,0.000647951,0.004455369,0.001366202,-0.001907035,0.0006458001,-0.0007209069,2.053082e-05,0.0002498923,0.0003935951,0.0001147394,-9.199117e-06,-0.0001813473
-1.073849,-0.01533762,0.01040257,-0.0002493954,0.004515858,0.001325649,-0.002088733,0.0009806985,-0.0009334092,2.140075e-05,-0.000179633,9.355995e-05,0.0002780112,5.220235e-05,0.0001233636
-1.107789,-0.01673695,0.01167835,-0.0006302818,0.004796439,0.001740991,-0.002058582,0.0006992856,-0.0009024575,3.734894e-05,8.759513e-05,0.0003383725,0.0001279325,2.737251e-05,-4.665204e-05
-1.141767,-0.0175946,0.01306219,-0.001530616,0.00473948,0.001953314,-0.002018924,0.0005900268,-0.0009948438,6.760719e-07,0.0001519309,0.0003969038,0.0002386705,4.909357e-05,-9.967382e-05
-1.175242,-0.01819687,0.01411134,-0.002355829,0.004728578,0.001998275,-0.002004247,0.0006414923,-0.001030793,1.119256e-05,1.168285e-05,0.0003360086,0.0002031073,6.840369e-05,-1.644003e-06
-1.208414,-0.0184386,0.01511713,-0.003183628,0.004692732,0.002204646,-0.001869315,0.0004818492,-0.001047258,-6.205193e-07,0.000121305,0.0004244063,0.0002227587,5.791198e-05,-7.753276e-05
-1.24124,-0.01834841,0.01586171,-0.004062902,0.004607357,0.00223981,-0.00174136,0.0004602754,-0.001058518,4.412802e-06,3.446453e-05,0.0003964427,0.0002253691,7.07753e-05,-2.944802e-05
-1.273675,-0.01787169,0.01646492,-0.004936435,0.00449119,0.002362714,-0.001554132,0.0003224836,-0.001042914,-3.279009e-06,7.673548e-05,0.0004346542,0.0002250825,6.277681e-05,-6.642225e-05
-1.305764,-0.01709041,0.01682626,-0.005809559,0.00437189,0.0023981,-0.001348034,0.000238515,-0.001021154,1.011934e-05,2.35899e-05,0.0004305175,0.000226761,6.888984e-05,-4.510401e-05
-1.337324,-0.01593261,0.01703227,-0.006711893,0.004199749,0.002442108,-0.001125646,9.772232e-05,-0.0009924942,8.047288e-06,2.451795e-05,0.0004487458,0.000225381,5.831137e-05,-6.495186e-05
-1.368432,-0.01450537,0.01697231,-0.00756651,0.004038656,0.002469472,-0.0008868123,-2.614332e-05,-0.0009524215,2.197864e-05,-1.351254e-05,0.0004428176,0.0002255725,5.22729e-05,-5.762099e-05
-1.398834,-0.01272343,0.01672798,-0.008422526,0.003823915,0.002502899,-0.0006376177,-0.0001834395,-0.0008927896,3.42213e-05,-2.87397e-05,0.0004472064,0.00022103,3.938133e-05,-6.710246e-05
-1.428628,-0.01075901,0.01623873,-0.009214874,0.003632055,0.002523791,-0.0003867064,-0.0003332706,-0.0008370542,6.108971e-05,-6.372694e-05,0.0004421529,0.0002160067,2.793314e-05,-6.816053e-05
-1.457512,-0.008493447,0.01557511,-0.009996051,0.00338809,0.002548066,-0.0001576366,-0.000504928,-0.0007658207,7.622625e-05,-8.303404e-05,0.0004368616,0.0002091198,1.102552e-05,-6.958293e-05
-1.485675,-0.006130927,0.01469023,-0.01067798,0.00318514,0.002578259,6.612152e-05,-0.0006681939,-0.0006950207,0.0001133268,-0.000105375,0.000425022,0.0002029161,-4.49513e-06,-7.056372e-05
-1.512803,-0.003532511,0.01365574,-0.01133608,0.00290992,0.002625698,0.0002531912,-0.0008336024,-0.0006058911,0.0001337379,-0.0001190162,0.000409101,0.0001891179,-2.680448e-05,-6.751556e-05
-1.539104,-0.0009435183,0.01243819,-0.01186905,0.002691003,0.002692651,0.0004341455,-0.000994075,-0.0005136263,0.0001797423,-0.000130823,0.0003920926,0.0001796878,-4.646602e-05,-6.828982e-05
-1.564295,0.001798015,0.01115358,-0.01236919,0.002400147,0.002769236,0.0005641369,-0.001142329,-0.000412283,0.0002081381,-0.0001326062,0.0003704732,0.0001593579,-6.713654e-05,-6.331614e-05
-1.588623,0.004436661,0.00972752,-0.01271544,0.002174475,0.002880253,0.0006698854,-0.001282893,-0.0003082509,0.0002483283,-0.0001281987,0.0003448619,0.0001394168,-8.823638e-05,-5.471628e-05
-1.611838,0.007148461,0.008297234,-0.01305889,0.001844342,0.003005633,0.0007132995,-0.001402173,-0.0001924625,0.0002765279,-0.0001129926,0.0003168029,0.0001150454,-0.0001114621,-4.826107e-05
-1.634104,0.009634977,0.006790884,-0.01322566,0.00158082,0.003166279,0.0007435651,-0.001505687,-7.300398e-05,0.0003137004,-9.328657e-05,0.0002879721,8.879077e-05,-0.0001335123,-3.815277e-05
-1.655251,0.01209976,0.005378361,-0.0134008,0.001208877,0.003325148,0.0006853441,-0.001579318,4.858084e-05,0.0003270596,-6.056447e-05,0.0002563959,5.164181e-05,-0.0001534239,-2.427619e-05
-1.675335,0.01419653,0.003939041,-0.0134096,0.0008991351,0.00349064,0.0006136353,-0.001634117,0.0001659803,0.0003581512,-2.471858e-05,0.0002274291,1.585659e-05,-0.0001721452,-1.149815e-05
-1.694667,0.0161214,0.002726097,-0.01347576,0.0004576782,0.003600479,0.0004271035,-0.001626009,0.0002733474,0.0003556491,1.985122e-05,0.0001952202,-2.977267e-05,-0.0001864641,5.96018e-06
-1.712138,0.01735679,0.001580647,-0.01314135,0.0002321442,0.003675277,0.0002018361,-0.001578524,0.0003572874,0.0003703045,6.032198e-05,0.0001702169,-6.548753e-05,-0.0001973856,2.166299e-05
-1.717508,0.01702089,0.0005085771,-0.01237254,5.503224e-05,0.003552528,-7.862265e-05,-0.001443871,0.0003984181,0.0003507857,8.209323e-05,0.0001461047,-8.904334e-05,-0.0001931909,3.249686e-05
-1.721641,0.01641185,-0.0005236142,-0.01154805,1.460767e-05,0.003379674,-0.000218157,-0.001341089,0.0004383092,0.0003423148,0.0001027726,0.0001192051,-0.0001018255,-0.0001867185,3.761797e-05
-1.723885,0.01577094,-0.00145474,-0.01066709,-2.954154e-05,0.003156513,-0.0003689518,-0.001227223,0.0004638095,0.0003211699,0.0001145544,9.443286e-05,-0.0001137353,-0.0001750781,4.162366e-05
-1.724967,0.01476851,-0.002384366,-0.009592647,0.0001300491,0.002900848,-0.0004187929,-0.001134933,0.0004844425,0.0003083498,0.0001183728,6.623869e-05,-0.0001112396,-0.0001617182,3.970445e-05
-1.724896,0.01368975,-0.003163317,-0.008592584,0.0002220018,0.002539058,-0.0004885849,-0.001019265,0.0004860947,0.0002774542,0.0001129184,3.818538e-05,-0.00010843,-0.0001426067,3.727895e-05
-1.724157,0.01230933,-0.003927083,-0.007430292,0.0004845454,0.002145997,-0.000466038,-0.0009226236,0.0004822381,0.0002533278,9.887204e-05,8.383027e-06,-9.221417e-05,-0.0001203547,3.110167e-05
-1.722739,0.01089123,-0.004569325,-0.006391411,0.0006444755,0.001639491,-0.0004641445,-0.0008022984,0.0004623437,0.0002096808,7.957535e-05,-2.14653e-05,-7.831837e-05,-9.307931e-05,2.540267e-05
-1.721188,0.009292115,-0.005213005,-0.005199654,0.0009590551,0.001129772,-0.0003835529,-0.0007002592,0.0004418205,0.0001705128,5.514186e-05,-5.307429e-05,-5.329283e-05,-6.255034e-05,1.805707e-05
-1.719646,0.007700295,-0.005753837,-0.004079325,0.001188725,0.0005436761,-0.0003378212,-0.0005744026,0.0004086628,0.0001144776,2.779445e-05,-8.365508e-05,-3.177768e-05,-2.792856e-05,1.309421e-05
-1.718836,0.006047992,-0.006268369,-0.00279203,0.001583693,1.440284e-05,-0.0002466354,-0.0004625536,0.0003793242,6.562349e-05,-5.300671e-06,-0.0001165683,4.696648e-07,7.95624e-06,8.646741e-06
-1.719,0.004341488,-0.006578426,-0.001390676,0.001964188,-0.0004971308,-0.000256969,-0.0003235702,0.0003348674,2.658668e-06,-5.336998e-05,-0.0001447315,3.11367e-05,4.233539e-05,6.731623e-06
-0.001412789,-0.001201357,0.0003103608,0.001431925,0.0003803375,-2.815136e-05,-0.0002775397,9.75398e-05,-5.585232e-05,-4.977212e-05,-1.517618e-05,1.722342e-05,-2.853479e-06,1.534494e-05,-1.121153e-06
-0.002359503,-0.003053235,0.0001719884,0.003307109,0.001142969,-0.0002871546,-0.0003320734,0.0002014046,-8.882153e-05,-9.073013e-05,-2.369845e-05,-4.500314e-07,1.843298e-05,4.216173e-05,-8.1575e-06
-0.001778088,-0.004795703,-0.0001744456,0.004858555,0.001708673,-0.0007310397,-0.0003353835,0.0003216951,-0.0001165818,-0.0001465967,-1.698953e-05,-2.809014e-05,3.047686e-05,7.303613e-05,-1.695534e-05
-0.0004541714,-0.00657851,-0.0006422182,0.006427136,0.002323952,-0.001144667,-0.0002972301,0.0004136372,-0.0001440085,-0.0001882438,-7.876434e-06,-4.997446e-05,4.417302e-05,0.0001029974,-2.647142e-05
0.001264094,-0.008243593,-0.001121216,0.007789937,0.002758831,-0.001603707,-0.0003149224,0.0005236303,-0.0001735006,-0.0002353065,2.659178e-06,-7.208303e-05,4.942097e-05,0.000129952,-3.580507e-05
0.002772468,-0.009939293,-0.001734634,0.009229376,0.003271814,-0.001984734,-0.0002877218,0.0006035201,-0.0001933846,-0.0002596879,1.17527e-05,-9.295152e-05,6.074979e-05,0.0001539952,-4.576827e-05
0.003906563,-0.01139935,-0.00232572,0.01047425,0.003588641,-0.002351719,-0.0003479523,0.0007070626,-0.0002108653,-0.0002916611,2.242219e-05,-0.0001136509,6.272381e-05,0.0001750454,-5.346716e-05
0.004294396,-0.01284534,-0.003099444,0.01177698,0.003960904,-0.002632019,-0.0003588987,0.0007819182,-0.0002100515,-0.0002981488,3.607764e-05,-0.000134721,6.969644e-05,0.0001920302,-6.112041e-05
0.003618471,-0.01394221,-0.003830638,0.01287672,0.004111032,-0.002866777,-0.0004809698,0.0008865985,-0.0002040251,-0.0003183568,5.344708e-05,-0.0001546038,6.370953e-05,0.0002067227,-6.440517e-05
0.001780106,-0.01499547,-0.004783067,0.01396492,0.004271344,-0.003039934,-0.000543853,0.0009647573,-0.0001755162,-0.0003093223,7.750339e-05,-0.0001750417,6.187861e-05,0.0002171817,-6.675017e-05
-0.002204295,-0.01568913,-0.005587328,0.01478141,0.004167186,-0.003182484,-0.0007505446,0.00109036,-0.0001479868,-0.0003255125,0.0001046933,-0.000194014,4.448179e-05,0.0002272969,-6.306302e-05
-0.007587319,-0.01640058,-0.006649804,0.01573605,0.004166686,-0.00326939,-0.0009411503,0.001206708,-0.0001026562,-0.000307369,0.0001355936,-0.0002126711,3.175921e-05,0.0002308081,-5.853675e-05
-0.02368037,-0.0153304,-0.007764204,0.01586472,0.003653499,-0.00311747,-0.001191193,0.001258408,-1.077098e-05,-0.0003130708,0.000166863,-0.0002342316,-5.863481e-06,0.0002215054,-4.810132e-05
-0.04214023,-0.013885,-0.009101207,0.01576843,0.003126947,-0.002935807,-0.001278781,0.001257157,0.000121406,-0.0002872924,0.0002049263,-0.0002631808,-3.404256e-05,0.0002069658,-3.894164e-05
-0.06167039,-0.01192018,-0.01041397,0.01554888,0.00252682,-0.002700071,-0.00136214,0.001226046,0.0002550873,-0.0002788972,0.0002341108,-0.0002887186,-7.033217e-05,0.0001877117,-3.28802e-05
-0.08260693,-0.0098066,-0.01189049,0.01537509,0.002091651,-0.002465817,-0.001342291,0.001158799,0.000395913,-0.0002423682,0.0002561244,-0.000317641,-9.252305e-05,0.0001665296,-2.94653e-05
-0.1048154,-0.007342332,-0.01327491,0.0150497,0.001590725,-0.00224199,-0.001317162,0.001086179,0.0005339872,-0.00021957,0.0002719212,-0.0003415319,-0.0001198804,0.000142346,-2.762858e-05
-0.1283516,-0.004841851,-0.01470889,0.01473603,0.00123587,-0.002053215,-0.001214337,0.0009848514,0.0006599868,-0.0001788659,0.000276346,-0.0003641616,-0.0001343857,0.0001198129,-2.578473e-05
-0.1530301,-0.002102235,-0.01601454,0.01427127,0.0008301743,-0.001905427,-0.001109521,0.00087888,0.0007752472,-0.0001572547,0.0002792612,-0.0003838222,-0.000155128,9.636823e-05,-2.566771e-05
-0.1789534,0.0005660305,-0.01727825,0.01380001,0.0005332846,-0.001802912,-0.0009334018,0.0007591412,0.0008744387,-0.0001123744,0.0002662661,-0.0003983455,-0.000160024,7.381861e-05,-3.031082e-05
-0.2058667,0.003348603,-0.01836598,0.01319947,0.0002053872,-0.001744209,-0.0007612364,0.0006398586,0.0009646117,-9.481877e-05,0.0002536741,-0.0004072024,-0.000174827,5.305571e-05,-2.868899e-05
-0.2339371,0.005957453,-0.01933752,0.0125636,-4.378632e-05,-0.001715096,-0.0005326778,0.0005085988,0.001039388,-6.010783e-05,0.0002290749,-0.0004145694,-0.0001826175,3.322156e-05,-3.288233e-05
-0.2628041,0.008529975,-0.02006945,0.0118318,-0.0003184407,-0.001729749,-0.0003108099,0.0003889338,0.001104871,-4.884168e-05,0.0002102234,-0.0004151284,-0.0001903141,1.643109e-05,-3.598985e-05
-0.2927039,0.0108459,-0.02062894,0.0110719,-0.0005122232,-0.00176363,-6.385515e-05,0.0002625582,0.001155749,-3.542301e-05,0.0001835137,-0.0004147582,-0.0001944586,5.24509e-07,-3.215853e-05
-0.3232521,0.01300434,-0.02093366,0.01023886,-0.0007446631,-0.001820482,0.0001852861,0.0001600829,0.001199836,-3.0785e-05,0.000161911,-0.0004072674,-0.0002003713,-1.107181e-05,-3.650018e-05
